lon;lat;m_name;address;m_type;sq_km_id
37.651438260121;55.820781414891;Ряжский Кирпичный Завод;Москва, ул. Космонавтов д.10;"Строительные и отделочные материалы    (Кирпичные заводы)";6210
37.651438260121;55.820781414891;Ряжский Кирпичный Завод;Москва, ул. Космонавтов д.10;"Строительные и отделочные материалы    (Кирпичные заводы)";6210
37.626408514088;55.690655820421;Maldex;Москва, Варшавское шоссе, 35, стр.1;"Прочие промышленные производства    (Другие производители)";4978
37.704864268056;55.661716427203;WoodPress;109383, г. Москва, Батюнинский проезд, д. 11;"Промышленное оборудование    (Производители нестандартного оборудования)";4738
37.651438260121;55.820781414891;Ряжский Кирпичный Завод;Москва, ул. Космонавтов д.10;"Строительные и отделочные материалы    (Кирпичные заводы)";6210
37.671866945302;55.784577326767;Helen;г. Москва ул. Русаковская 13/5, 2 этаж, офис 210, БЦ Бородино;"Прочие промышленные производства    (Типографии/полиграфии)";5883
37.626408514088;55.690655820421;Maldex;Москва, Варшавское шоссе, 35, стр.1;"Прочие промышленные производства    (Другие производители)";4978
37.457442852711;55.866528778067;Малые архитектурные формы;Ленинградское ш. 65 стр. 5;"Строительные и отделочные материалы    (Производители фасадных материалов)";6606
37.704864268056;55.661716427203;WoodPress;109383, г. Москва, Батюнинский проезд, д. 11;"Промышленное оборудование    (Производители нестандартного оборудования)";4738
37.704085064351;55.786422781829;Группа Компаний Соло;Москва, ул. Электрозаводская, 21;"Химическая и нефтехимическая промышленность    (Заводы РТИ)";5886
37.671866945302;55.784577326767;Helen;г. Москва ул. Русаковская 13/5, 2 этаж, офис 210, БЦ Бородино;"Прочие промышленные производства    (Типографии/полиграфии)";5883
37.895885937367;55.660040035199;НКУ-ПРО;г.Люберцы, Котельнический проезд, д.29, оф.26;"Энергетика и коммунальное хозяйство    (Заводы электрощитового оборудования)";4751
37.457442852711;55.866528778067;Малые архитектурные формы;Ленинградское ш. 65 стр. 5;"Строительные и отделочные материалы    (Производители фасадных материалов)";6606
37.704085064351;55.786422781829;Группа Компаний Соло;Москва, ул. Электрозаводская, 21;"Химическая и нефтехимическая промышленность    (Заводы РТИ)";5886
37.601978272607;55.437542056334;Аэрдин;г. Подольск, Домодедовское шоссе, д. 45А;"Промышленное оборудование    (Производители вентиляционного оборудования)";2680
37.895885937367;55.660040035199;НКУ-ПРО;г.Люберцы, Котельнический проезд, д.29, оф.26;"Энергетика и коммунальное хозяйство    (Заводы электрощитового оборудования)";4751
37.723095389219;55.606418397774;Glerio;ул. Генерала Белова, д. 26;"Машиностроение и металлообработка    (Светотехнические заводы)";4247
37.582349022023;55.868150781306;Aleaf;Россия, г. Москва, Алтуфьевское шоссе, д.41 А, стр.5;"Химическая и нефтехимическая промышленность    (Производители автохимии)";6615
37.601978272607;55.437542056334;Аэрдин;г. Подольск, Домодедовское шоссе, д. 45А;"Промышленное оборудование    (Производители вентиляционного оборудования)";2680
37.930713225728;55.781358978097;Профессиональные Решения;143930, Московская область, г. Балашиха, Никольско-Архангельский, Разинское шоссе д. 5, БЦ Вешняки, офис 117;"Химическая и нефтехимическая промышленность    (Производители пленок и труб из полимерных материалов)";5902
37.723095389219;55.606418397774;Glerio;ул. Генерала Белова, д. 26;"Машиностроение и металлообработка    (Светотехнические заводы)";4247
37.582349022023;55.868150781306;Aleaf;Россия, г. Москва, Алтуфьевское шоссе, д.41 А, стр.5;"Химическая и нефтехимическая промышленность    (Производители автохимии)";6615
37.579961106679;55.423015812587;Аскол;Подольск, Северная, д.13;"Машиностроение и металлообработка    (Литейные заводы)";2597
37.930713225728;55.781358978097;Профессиональные Решения;143930, Московская область, г. Балашиха, Никольско-Архангельский, Разинское шоссе д. 5, БЦ Вешняки, офис 117;"Химическая и нефтехимическая промышленность    (Производители пленок и труб из полимерных материалов)";5902
37.579961106679;55.423015812587;Аскол;Подольск, Северная, д.13;"Машиностроение и металлообработка    (Литейные заводы)";2597
37.615083522023;55.61278069707;Энергопром-Альянс;Москва, улица Подольских Курсантов, дом 3, строение 2, этаж 2;"Энергетика и коммунальное хозяйство    (Заводы электрощитового оборудования)";4321
37.714035768056;55.783421448966;Смазки Покрытия Сожи;Семеновский пер., 6, Москва, 105187, Россия;"Химическая и нефтехимическая промышленность    (Производители ГСМ)";5886
37.578632318318;55.889294471846;НПО ДиОД;127576, ГОРОД МОСКВА, УЛИЦА НОВГОРОДСКАЯ, ДОМ 1, ПОМ А606;"Легкая промышленность    (Производители СИЗов и спецодежды)";6861
37.615083522023;55.61278069707;Энергопром-Альянс;Москва, улица Подольских Курсантов, дом 3, строение 2, этаж 2;"Энергетика и коммунальное хозяйство    (Заводы электрощитового оборудования)";4321
37.79404703922;55.372099787023;Шоколадница;улица Заборье (Востряково Мкр.), 2-д строение 8;"Пищевая и с/х промышленность    (Кондитерские фабрики)";2120
37.714035768056;55.783421448966;Смазки Покрытия Сожи;Семеновский пер., 6, Москва, 105187, Россия;"Химическая и нефтехимическая промышленность    (Производители ГСМ)";5886
37.542087275706;55.375049102638;Упак-РФ;Московская область, г. Климовск;"Лесная промышленность    (Производители бумажной и картонной тары)";2102
37.578632318318;55.889294471846;НПО ДиОД;127576, ГОРОД МОСКВА, УЛИЦА НОВГОРОДСКАЯ, ДОМ 1, ПОМ А606;"Легкая промышленность    (Производители СИЗов и спецодежды)";6861
37.79404703922;55.372099787023;Шоколадница;улица Заборье (Востряково Мкр.), 2-д строение 8;"Пищевая и с/х промышленность    (Кондитерские фабрики)";2120
37.626919049243;55.684454936736;Глобал Климат;г. Москва, ул. Нагатинская, 1с14;"Промышленное оборудование    (Производители вентиляционного оборудования)";4978
37.542087275706;55.375049102638;Упак-РФ;Московская область, г. Климовск;"Лесная промышленность    (Производители бумажной и картонной тары)";2102
37.418183039219;55.838654414883;НПП Аргата;"""125362, Москва, Строительный проезд 7а, корпус 5, 37";"офис: корпус 28.""";"Медицинская промышленность    (Медицинские заводы)";6357
37.425820623875;55.836648452636;Аргус-М;125362, г. Москва, Строительный проезд, 7а к37;"Машиностроение и металлообработка    (Электромеханические заводы)";6358
37.626919049243;55.684454936736;Глобал Климат;г. Москва, ул. Нагатинская, 1с14;"Промышленное оборудование    (Производители вентиляционного оборудования)";4978
37.418183039219;55.838654414883;НПП Аргата;"""125362, Москва, Строительный проезд 7а, корпус 5, 37";"офис: корпус 28.""";"Медицинская промышленность    (Медицинские заводы)";6357
37.631024141072;55.729089266443;Sarstedt;Большой Строченовский пер., 7, Москва;"Медицинская промышленность    (Производители медицинских расходников)";5388
37.425820623875;55.836648452636;Аргус-М;125362, г. Москва, Строительный проезд, 7а к37;"Машиностроение и металлообработка    (Электромеханические заводы)";6358
37.758163712166;55.634928496245;Артишок;Москва, Братеевская улица, дом 27 корпус 2, помещение 2 ком 6;"Строительные и отделочные материалы    (Камнеобрабатывающие заводы)";4496
37.539499524686;55.687187049448;Центр перспективных технологий;Москва, ул. Строителей, д. 4 к. 5, кв. 47;"Машиностроение и металлообработка    (Приборостроительные заводы)";4972
37.631024141072;55.729089266443;Sarstedt;Большой Строченовский пер., 7, Москва;"Медицинская промышленность    (Производители медицинских расходников)";5388
37.494977149006;55.794006614157;ТД Петровский;г. Москва, ул. Народного Ополчения, д. 48, к. 1;"Пищевая и с/х промышленность    (Кондитерские фабрики)";5953
37.758163712166;55.634928496245;Артишок;Москва, Братеевская улица, дом 27 корпус 2, помещение 2 ком 6;"Строительные и отделочные материалы    (Камнеобрабатывающие заводы)";4496
37.504841098744;55.724123045617;Zin Holding;Минская улица, 2Ж, Москва;"Легкая промышленность    (Производители СИЗов и спецодежды)";5297
37.539499524686;55.687187049448;Центр перспективных технологий;Москва, ул. Строителей, д. 4 к. 5, кв. 47;"Машиностроение и металлообработка    (Приборостроительные заводы)";4972
37.494977149006;55.794006614157;ТД Петровский;г. Москва, ул. Народного Ополчения, д. 48, к. 1;"Пищевая и с/х промышленность    (Кондитерские фабрики)";5953
37.163827387849;55.308064143772;Arma Crypta;Москва, пос. Вороновское;"Лесная промышленность    (Мебельные фабрики)";1501
37.504841098744;55.724123045617;Zin Holding;Минская улица, 2Ж, Москва;"Легкая промышленность    (Производители СИЗов и спецодежды)";5297
37.420414852711;55.903299589322;Материум-Рус;г. Химки, ул. Ленинградская, д.29, эт/оф 9/920/1;"Химическая и нефтехимическая промышленность    (Производители пленок и труб из полимерных материалов)";6931
37.696959123875;55.585847908698;РусДез;г. Москва, Лебедянская улица, 38, этаж 1, пом. III, комната 6;"Химическая и нефтехимическая промышленность    (Химические заводы)";4081
37.163827387849;55.308064143772;Arma Crypta;Москва, пос. Вороновское;"Лесная промышленность    (Мебельные фабрики)";1501
37.571404185058;55.737200682927;Стальконструкция;Москва, ул. Бутлерова, 17б;"Машиностроение и металлообработка    (Заводы металлоконструкций и металлоизделий)";5466
37.420414852711;55.903299589322;Материум-Рус;г. Химки, ул. Ленинградская, д.29, эт/оф 9/920/1;"Химическая и нефтехимическая промышленность    (Производители пленок и труб из полимерных материалов)";6931
37.7680136834;55.722555145282;Дик;Рязанский проспект, д16;"Лесная промышленность    (Мебельные фабрики)";5316
37.696959123875;55.585847908698;РусДез;г. Москва, Лебедянская улица, 38, этаж 1, пом. III, комната 6;"Химическая и нефтехимическая промышленность    (Химические заводы)";4081
37.619129882618;55.622009351085;Мебельная фабрика Castello;Москва, Варшавское шоссе, 125к3с1;"Лесная промышленность    (Мебельные фабрики)";4404
37.571404185058;55.737200682927;Стальконструкция;Москва, ул. Бутлерова, 17б;"Машиностроение и металлообработка    (Заводы металлоконструкций и металлоизделий)";5466
37.7680136834;55.722555145282;Дик;Рязанский проспект, д16;"Лесная промышленность    (Мебельные фабрики)";5316
37.619129882618;55.622009351085;Мебельная фабрика Castello;Москва, Варшавское шоссе, 125к3с1;"Лесная промышленность    (Мебельные фабрики)";4404
37.864243479695;55.75860975216;Текс Трейд;Реутов ул. Победы 1, к. 2, этаж 3;"Легкая промышленность    (Производители пряжи, тканей, ниток)";5651
37.439132606679;55.62586228723;BestMebelShop;Киевское шоссе, 1, корпус А;"Лесная промышленность    (Мебельные фабрики)";4391
37.864243479695;55.75860975216;Текс Трейд;Реутов ул. Победы 1, к. 2, этаж 3;"Легкая промышленность    (Производители пряжи, тканей, ниток)";5651
37.879250310383;55.765987419413;Коконат;ул. Фабричная, д. 8;"Химическая и нефтехимическая промышленность    (Производители косметики и парфюмерии)";5734
37.4110141834;55.833974882639;Winlee;Походный проезд 4к1;"Легкая промышленность    (Текстильные фабрики)";6275
37.439132606679;55.62586228723;BestMebelShop;Киевское шоссе, 1, корпус А;"Лесная промышленность    (Мебельные фабрики)";4391
37.879250310383;55.765987419413;Коконат;ул. Фабричная, д. 8;"Химическая и нефтехимическая промышленность    (Производители косметики и парфюмерии)";5734
37.579853818318;55.423041440744;Профиполимер;;"Химическая и нефтехимическая промышленность    (Производители упаковки и пакетов)";2597
37.4110141834;55.833974882639;Winlee;Походный проезд 4к1;"Легкая промышленность    (Текстильные фабрики)";6275
37.638682022023;55.649671824938;Liza;115201, г. Москва, 1-й Котляковский пер-ок, д. 3;"Легкая промышленность    (Швейные фабрики)";4651
37.579853818318;55.423041440744;Профиполимер;;"Химическая и нефтехимическая промышленность    (Производители упаковки и пакетов)";2597
37.625129501718;55.672536957569;Диалог;Варшавское шоссе, дом 46;"Машиностроение и металлообработка    (Заводы металлоконструкций и металлоизделий)";4814
37.721292895039;55.710153655986;Химпроминжиниринг;г. Москва, Волгоградский просп., д. 42, корп. 13;"Строительные и отделочные материалы    (Производители композитных материалов и утеплителей)";5231
37.638682022023;55.649671824938;Liza;115201, г. Москва, 1-й Котляковский пер-ок, д. 3;"Легкая промышленность    (Швейные фабрики)";4651
37.625129501718;55.672536957569;Диалог;Варшавское шоссе, дом 46;"Машиностроение и металлообработка    (Заводы металлоконструкций и металлоизделий)";4814
37.721292895039;55.710153655986;Химпроминжиниринг;г. Москва, Волгоградский просп., д. 42, корп. 13;"Строительные и отделочные материалы    (Производители композитных материалов и утеплителей)";5231
37.546717141072;55.661876555605;Типография Мы рядом;улица Профсоюзная 57;"Прочие промышленные производства    (Типографии/полиграфии)";4726
37.546717141072;55.661876555605;Типография Мы рядом;улица Профсоюзная 57;"Прочие промышленные производства    (Типографии/полиграфии)";4726
37.962990860646;55.559680677018;CoolTex;Лыткарино, ул. Тураевская 26;"Легкая промышленность    (Текстильные фабрики)";3854
37.788230330688;55.943250971493;Энертекс;141017, г. Мытищи, ул. Чернышевского, д. 28.;"Машиностроение и металлообработка    (Трансформаторные заводы)";7368
37.772227606679;55.706184962383;Мегапласт 2000;г. Москва, пр-т Волгоградский, дом 135, корпус 3;"Химическая и нефтехимическая промышленность    (Производители упаковки и пакетов)";5153
37.962990860646;55.559680677018;CoolTex;Лыткарино, ул. Тураевская 26;"Легкая промышленность    (Текстильные фабрики)";3854
37.772377810383;55.706148614634;Мосполимер;109443, г. Москва, пр-т Волгоградский, дом 135, корпус 3, помещение VI, комната 13а, РМ 1 Д;"Химическая и нефтехимическая промышленность    (Производители упаковки и пакетов)";5153
37.788230330688;55.943250971493;Энертекс;141017, г. Мытищи, ул. Чернышевского, д. 28.;"Машиностроение и металлообработка    (Трансформаторные заводы)";7368
37.772227606679;55.706184962383;Мегапласт 2000;г. Москва, пр-т Волгоградский, дом 135, корпус 3;"Химическая и нефтехимическая промышленность    (Производители упаковки и пакетов)";5153
37.605483717793;55.609562858312;Мебельстаф;Москва, улица Кировоградская, 15;"Лесная промышленность    (Мебельные фабрики)";4239
37.772377810383;55.706148614634;Мосполимер;109443, г. Москва, пр-т Волгоградский, дом 135, корпус 3, помещение VI, комната 13а, РМ 1 Д;"Химическая и нефтехимическая промышленность    (Производители упаковки и пакетов)";5153
37.843950268056;55.928619772078;Мебель Импэкс Опт;г. Королев, мкр. Юбилейный, ул. Маяковского, д.2;"Лесная промышленность    (Мебельные фабрики)";7208
37.362220479695;55.633459054527;Coca-Cola HBC Россия;ул. Новоорловская, 7;"Пищевая и с/х промышленность    (Производители безалкогольных напитков)";4467
37.605483717793;55.609562858312;Мебельстаф;Москва, улица Кировоградская, 15;"Лесная промышленность    (Мебельные фабрики)";4239
37.843950268056;55.928619772078;Мебель Импэкс Опт;г. Королев, мкр. Юбилейный, ул. Маяковского, д.2;"Лесная промышленность    (Мебельные фабрики)";7208
37.362220479695;55.633459054527;Coca-Cola HBC Россия;ул. Новоорловская, 7;"Пищевая и с/х промышленность    (Производители безалкогольных напитков)";4467
37.646901310383;55.607828671282;Кайто;г. Москва, 6-я Радиальная, 17с1;"Химическая и нефтехимическая промышленность    (Производители упаковки и пакетов)";4242
37.772003938571;55.916382878947;Сдсвет;Олимпийский пр-т, д. 10;"Машиностроение и металлообработка    (Светотехнические заводы)";7121
37.072041293187;55.213178159168;Нетканика;Москва, пос. Рогово, уч.№30;"Легкая промышленность    (Производители нетканых материалов)";593
37.646901310383;55.607828671282;Кайто;г. Москва, 6-я Радиальная, 17с1;"Химическая и нефтехимическая промышленность    (Производители упаковки и пакетов)";4242
37.947541084052;55.832139746928;Барракуда механикс;г. Балашиха, ул. Звездная, 13;"Промышленное оборудование    (Производители фасовочно-упаковочного оборудования)";6313
37.772003938571;55.916382878947;Сдсвет;Олимпийский пр-т, д. 10;"Машиностроение и металлообработка    (Светотехнические заводы)";7121
37.072041293187;55.213178159168;Нетканика;Москва, пос. Рогово, уч.№30;"Легкая промышленность    (Производители нетканых материалов)";593
37.947541084052;55.832139746928;Барракуда механикс;г. Балашиха, ул. Звездная, 13;"Промышленное оборудование    (Производители фасовочно-упаковочного оборудования)";6313
37.563056180354;55.697298635542;ФосАгро;119333, Россия, Москва, Ленинский проспект, д. 55/1, стр. 1;"Химическая и нефтехимическая промышленность    (Производители удобрений)";5056
37.343001310383;55.837486887323;Депо Компьютерс;Московская область, Красногорский район, г. Красногорск, территория коммунальная зона «Красногорск-Митино», д.12;"Машиностроение и металлообработка    (Производители бытовой техники и электроники)";6352
37.581935522228;55.788856475569;Инженерный центр Темп;улица Правды, 23;"Машиностроение и металлообработка    (Агрегатные заводы)";5877
37.563056180354;55.697298635542;ФосАгро;119333, Россия, Москва, Ленинский проспект, д. 55/1, стр. 1;"Химическая и нефтехимическая промышленность    (Производители удобрений)";5056
37.683888023945;55.768052000941;Московская вентиляционная компания;Москва, Старокирочный пер. д. 16/2, стр. 1, пом. 2, ком.5б, оф.2м;"Промышленное оборудование    (Производители вентиляционного оборудования)";5720
37.343001310383;55.837486887323;Депо Компьютерс;Московская область, Красногорский район, г. Красногорск, территория коммунальная зона «Красногорск-Митино», д.12;"Машиностроение и металлообработка    (Производители бытовой техники и электроники)";6352
37.581935522228;55.788856475569;Инженерный центр Темп;улица Правды, 23;"Машиностроение и металлообработка    (Агрегатные заводы)";5877
37.683888023945;55.768052000941;Московская вентиляционная компания;Москва, Старокирочный пер. д. 16/2, стр. 1, пом. 2, ком.5б, оф.2м;"Промышленное оборудование    (Производители вентиляционного оборудования)";5720
37.566498435649;55.49953307582;Динамо Энерго;Железнодорожная улица, 24;"Промышленное оборудование    (Производители горно-шахтного оборудования)";3252
37.66320709359;55.73473211377;Голден Блюз;Москва, ул. Марксистская, дом 34 корп 11;"Прочие промышленные производства    (Ювелирные заводы)";5391
37.619474020632;55.848378541827;Водные технологии;г. Москва, Берёзовая аллея, д.5А, стр.6;"Промышленное оборудование    (Производители емкостного оборудования)";6454
37.566498435649;55.49953307582;Динамо Энерго;Железнодорожная улица, 24;"Промышленное оборудование    (Производители горно-шахтного оборудования)";3252
37.45330956885;55.885597112804;PopcornOptom;МО, Химки, Кирова ул., 24;"Пищевая и с/х промышленность    (Производители бакалеи)";6770
37.66320709359;55.73473211377;Голден Блюз;Москва, ул. Марксистская, дом 34 корп 11;"Прочие промышленные производства    (Ювелирные заводы)";5391
37.890462977977;55.662245722346;ПТК Крепеж;г. Люберцы Котельнический проезд 25 Б;"Металлургия    (Метизные заводы)";4751
37.619474020632;55.848378541827;Водные технологии;г. Москва, Берёзовая аллея, д.5А, стр.6;"Промышленное оборудование    (Производители емкостного оборудования)";6454
37.83978885582;55.647085667532;СтальЭнерго-96 (филиал Москва);Дзержинское шоссе, 13;"Машиностроение и металлообработка    (Заводы металлоконструкций и металлоизделий)";4665
37.45330956885;55.885597112804;PopcornOptom;МО, Химки, Кирова ул., 24;"Пищевая и с/х промышленность    (Производители бакалеи)";6770
37.965554000937;55.557230442248;Атлант;Московская область, г. Лыткарино, промзона Тураево, ул. Центральная;"Промышленное оборудование    (Производители подъемно-транспортного оборудования)";3854
37.890462977977;55.662245722346;ПТК Крепеж;г. Люберцы Котельнический проезд 25 Б;"Металлургия    (Метизные заводы)";4751
37.68747846078;55.86786311826;Монолит-Сити 1;129327, г.Москва, ул.Шушенская, дом 3, корпус 1, офис 4;"Химическая и нефтехимическая промышленность    (Заводы пластмасс)";6623
37.83978885582;55.647085667532;СтальЭнерго-96 (филиал Москва);Дзержинское шоссе, 13;"Машиностроение и металлообработка    (Заводы металлоконструкций и металлоизделий)";4665
37.954864045436;55.813789009387;Реам-РТИ;143902, ул. Советская, д.36;"Химическая и нефтехимическая промышленность    (Заводы РТИ)";6150
37.965554000937;55.557230442248;Атлант;Московская область, г. Лыткарино, промзона Тураево, ул. Центральная;"Промышленное оборудование    (Производители подъемно-транспортного оборудования)";3854
37.68747846078;55.86786311826;Монолит-Сити 1;129327, г.Москва, ул.Шушенская, дом 3, корпус 1, офис 4;"Химическая и нефтехимическая промышленность    (Заводы пластмасс)";6623
37.598893070567;55.788591163973;Машиностроительное объединение Алиал;г. Москва туп. Тихвинский, д. 5-7;"Машиностроение и металлообработка    (Арматурные заводы)";5878
37.954864045436;55.813789009387;Реам-РТИ;143902, ул. Советская, д.36;"Химическая и нефтехимическая промышленность    (Заводы РТИ)";6150
37.399241858928;55.726075228498;ВайтПак;Москва, Горбунва 2, стрн. 3;"Химическая и нефтехимическая промышленность    (Производители упаковки и пакетов)";5290
37.489242935649;55.738943261969;KonstArtStudio;121096, Москва, Олеко Дундича ул, д. 21к2;"Строительные и отделочные материалы    (Производители электромонтажных изделий)";5460
37.598893070567;55.788591163973;Машиностроительное объединение Алиал;г. Москва туп. Тихвинский, д. 5-7;"Машиностроение и металлообработка    (Арматурные заводы)";5878
37.068645681682;55.53408403715;Кейсинг и Ко;Россия, 143360, г. Апрелевка, ул. Апрелевская, дом 79а;"Пищевая и с/х промышленность    (Мясоперерабатывающие заводы)";3544
37.399241858928;55.726075228498;ВайтПак;Москва, Горбунва 2, стрн. 3;"Химическая и нефтехимическая промышленность    (Производители упаковки и пакетов)";5290
37.489242935649;55.738943261969;KonstArtStudio;121096, Москва, Олеко Дундича ул, д. 21к2;"Строительные и отделочные материалы    (Производители электромонтажных изделий)";5460
37.7758553166;55.913414307754;ООО РотопластиК;Московская обл., г. Мытищи, Олимпийский пр-т, д.2;"Промышленное оборудование    (Производители емкостного оборудования)";7039
37.068645681682;55.53408403715;Кейсинг и Ко;Россия, 143360, г. Апрелевка, ул. Апрелевская, дом 79а;"Пищевая и с/х промышленность    (Мясоперерабатывающие заводы)";3544
37.7758553166;55.913414307754;ООО РотопластиК;Московская обл., г. Мытищи, Олимпийский пр-т, д.2;"Промышленное оборудование    (Производители емкостного оборудования)";7039
37.466572476259;55.156526195651;ЖБИ 50;;"Строительные и отделочные материалы    (Заводы ЖБИ)";129
37.791738241798;55.915062458304;Иллиум;Пионерская, 1, корп.1;"Машиностроение и металлообработка    (Заводы металлоконструкций и металлоизделий)";7040
37.466572476259;55.156526195651;ЖБИ 50;;"Строительные и отделочные материалы    (Заводы ЖБИ)";129
37.791738241798;55.915062458304;Иллиум;Пионерская, 1, корп.1;"Машиностроение и металлообработка    (Заводы металлоконструкций и металлоизделий)";7040
37.258336900159;55.981101155107;Сумма Технологий Очистки Воды;Москва, Зеленоград, проезд 4807, дом 1, стр. 2, Офис 302;"Промышленное оборудование    (Производители емкостного оборудования)";7658
37.444031858928;55.710618885466;Компания Инновационных Технологий;Московская область, Москва, 121357, ул. Верейская, дом 17, эт/пом/ком 2/1/7;"Медицинская промышленность    (Производители медицинских расходников)";5211
37.258336900159;55.981101155107;Сумма Технологий Очистки Воды;Москва, Зеленоград, проезд 4807, дом 1, стр. 2, Офис 302;"Промышленное оборудование    (Производители емкостного оборудования)";7658
37.756584231944;55.754565899154;Фарм-Глобал;г. Москва, ул. Плеханова, дом 4А;"Медицинская промышленность    (Производители медицинских расходников)";5643
37.444031858928;55.710618885466;Компания Инновационных Технологий;Московская область, Москва, 121357, ул. Верейская, дом 17, эт/пом/ком 2/1/7;"Медицинская промышленность    (Производители медицинских расходников)";5211
37.708655774272;55.792240554538;Московская фабрика ортопедической обуви;Московская область, Москва, 107023, г. Москва, ул. Электрозаводская, д. 46, с. 2;"Медицинская промышленность    (Производители реабилитационных товаров)";5968
37.756584231944;55.754565899154;Фарм-Глобал;г. Москва, ул. Плеханова, дом 4А;"Медицинская промышленность    (Производители медицинских расходников)";5643
37.741392097026;55.721223666329;НПО Андроидная техника;Москва, Грайвороновская улица, дом 23;"Прочие промышленные производства    (Производители роботов)";5314
37.708655774272;55.792240554538;Московская фабрика ортопедической обуви;Московская область, Москва, 107023, г. Москва, ул. Электрозаводская, д. 46, с. 2;"Медицинская промышленность    (Производители реабилитационных товаров)";5968
37.218890104961;55.983751706771;Пикасо 3Д;Москва, город Зеленоград, 4922-й проезд, дом 4/3;Прочие промышленные производства    (Производители 3D-принтеров);7655
37.741392097026;55.721223666329;НПО Андроидная техника;Москва, Грайвороновская улица, дом 23;"Прочие промышленные производства    (Производители роботов)";5314
37.236090097026;55.782331631268;АГК-1;143421, Московская область, Красногорский район, автодорога Балтия, территория 26 км бизнес-центр Рига-Ленд, строение а, помещение 14 часть комнаты 3;"Энергетика и коммунальное хозяйство    (Компании альтернативной энергетики)";5852
37.218890104961;55.983751706771;Пикасо 3Д;Москва, город Зеленоград, 4922-й проезд, дом 4/3;Прочие промышленные производства    (Производители 3D-принтеров);7655
37.67930822401;55.776602999994;Виоти-Проект;г. Москва, Спартаковская пл. 14 стр.3;"Энергетика и коммунальное хозяйство    (Компании альтернативной энергетики)";5802
37.236090097026;55.782331631268;АГК-1;143421, Московская область, Красногорский район, автодорога Балтия, территория 26 км бизнес-центр Рига-Ленд, строение а, помещение 14 часть комнаты 3;"Энергетика и коммунальное хозяйство    (Компании альтернативной энергетики)";5852
37.67930822401;55.776602999994;Виоти-Проект;г. Москва, Спартаковская пл. 14 стр.3;"Энергетика и коммунальное хозяйство    (Компании альтернативной энергетики)";5802
37.615204935649;55.740394999994;ЛЛК-Интернешнл;119180, РФ, г. Москва, ул. Малая Якиманка, д. 6;"Химическая и нефтехимическая промышленность    (Производители ГСМ)";5469
37.540112589092;55.650144999994;Газпромнефть–СМ;Россия, 117342 Москва, ул. Бутлерова, д.17, БЦ «Нео Гео»;"Химическая и нефтехимическая промышленность    (Производители ГСМ)";4644
37.615204935649;55.740394999994;ЛЛК-Интернешнл;119180, РФ, г. Москва, ул. Малая Якиманка, д. 6;"Химическая и нефтехимическая промышленность    (Производители ГСМ)";5469
37.540112589092;55.650144999994;Газпромнефть–СМ;Россия, 117342 Москва, ул. Бутлерова, д.17, БЦ «Нео Гео»;"Химическая и нефтехимическая промышленность    (Производители ГСМ)";4644
37.784749477977;55.715631870494;РЭТ;ул. 1-я Новокузьминская, 10, Москва, Россия, 109377;"Химическая и нефтехимическая промышленность    (Производители пестицидов и гербицидов)";5235
37.784749477977;55.715631870494;РЭТ;ул. 1-я Новокузьминская, 10, Москва, Россия, 109377;"Химическая и нефтехимическая промышленность    (Производители пестицидов и гербицидов)";5235
37.632856935649;55.812784335422;Белуга;129085 г. Москва Проспект Мира, д. 101В, стр. 1;"Пищевая и с/х промышленность    (Рыбоводческие хозяйства)";6127
37.728094350993;55.659493217386;Сельские Технологии;109382, г. Москва, ул. Нижние Поля, дом 20, корп. 1;"Пищевая и с/х промышленность    (Производители меда)";4739
37.384719104961;55.903338891103;ПК Транспортные системы;Москва, Соколово-Мещерская улица, дом 25;"Транспорт и спецтехника    (Трамвайные и троллейбусные заводы)";6929
37.866258097026;55.67436360486;Веломоторс;Московская область, город Люберцы, Шоссейная улица, дом 42А;"Транспорт и спецтехника    (Мотоциклетные заводы)";4913
37.203199139354;55.98258597029;Ангстрем-Телеком;124527, Москва, Зеленоград, Солнечная аллея, дом 6;"Промышленное оборудование    (Производители телекоммуникационного оборудования)";7654
37.137414091234;55.623525459071;Позитрон ПК;143022, Московская область, город Одинцово, деревня Ликино, дом 2А, офис 33;"Прочие промышленные производства    (Другие производители)";4369
37.520419766338;55.819008999994;Обезвреживание отходов;Москва, улица Клары Цеткин, дом 4;"Промышленное оборудование    (Производители оборудования для переработки мусора)";6201
37.602673435649;55.76516964405;ПостельноеОптом;г. Москва, Малый Палешевский переулок, дом 6;"Легкая промышленность    (Швейные фабрики)";5714
37.63152601237;55.6552443412;Красин;115201, РФ, Москва, Каширский проезд, 17с12;"Лесная промышленность    (Производители деревянных изделий)";4733
